file,code,label
CWE190_Integer_Overflow__int_listen_socket_square_82_bad.cpp,"        int result = data * data;
",1
CWE190_Integer_Overflow__int64_t_fscanf_preinc_66a.c,"    int64_t data;
",1
CWE457_Use_of_Uninitialized_Variable__int_pointer_18.c,"    printIntLine(*data);
",1
CWE190_Integer_Overflow__int64_t_rand_multiply_54a.c,"    int64_t data;
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_67a.c,"    char dataBuffer[100] = """";
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_connect_socket_64a.cpp,"        int recvResult;
",1
CWE78_OS_Command_Injection__char_connect_socket_execl_34.c,"        EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE190_Integer_Overflow__short_max_postinc_44.c,"        data++;
",1
CWE190_Integer_Overflow__unsigned_int_max_multiply_66a.c,"    data = 0;
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_fscanf_67a.cpp,"    fscanf(stdin, ""%zu"", &data);
",1
CWE415_Double_Free__malloc_free_int_07.c,"        free(data);
",1
CWE197_Numeric_Truncation_Error__short_fgets_11.c,"        char charData = (char)data;
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_64a.c,"    char dataBuffer[100] = """";
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_alloca_74a.cpp,"    map<int, TwoIntsClass *> dataMap;
",1
CWE190_Integer_Overflow__unsigned_int_rand_postinc_01.c,"        data++;
",1
CWE416_Use_After_Free__malloc_free_char_09.c,"        printLine(data);
",1
CWE190_Integer_Overflow__char_max_square_33.cpp,"            char result = data * data;
",1
CWE415_Double_Free__new_delete_long_09.cpp,"        delete data;
",1
CWE78_OS_Command_Injection__char_console_execl_42.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE190_Integer_Overflow__int_connect_socket_square_83a.cpp,,1
CWE190_Integer_Overflow__int_connect_socket_add_04.c,"            int result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__free_struct_static_07.c,"    free(data);
",1
CWE190_Integer_Overflow__int_fscanf_add_09.c,"            int result = data + 1;
",1
CWE416_Use_After_Free__malloc_free_long_12.c,"        printLongLine(data[0]);
",1
CWE476_NULL_Pointer_Dereference__long_45.c,"    printLongLine(*data);
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_alloca_02.c,"    free(data);
",1
CWE190_Integer_Overflow__int64_t_rand_postinc_16.c,"            data++;
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_21.c,"        fprintf(stdout, data);
",1
CWE197_Numeric_Truncation_Error__int_large_to_char_81_bad.cpp,"        char charData = (char)data;
",1
CWE78_OS_Command_Injection__char_connect_socket_system_43.cpp,"    if (SYSTEM(data) != 0)
",1
CWE252_Unchecked_Return_Value__char_fputs_11.c,"        fputs(""string"", stdout);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_alloca_07.cpp,"    delete [] data;
",1
CWE78_OS_Command_Injection__char_file_execl_06.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE563_Unused_Variable__unused_value_char_84_bad.cpp,"    data = 'Z';
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_declare_03.cpp,"    delete [] data;
",1
CWE415_Double_Free__new_delete_char_07.cpp,"        delete data;
",1
CWE369_Divide_by_Zero__float_fscanf_45.c,"        int result = (int)(100.0 / data);
",1
CWE416_Use_After_Free__malloc_free_struct_16.c,"        printStructLine(&data[0]);
",1
CWE190_Integer_Overflow__int_rand_postinc_68a.c,"    int data;
",1
CWE369_Divide_by_Zero__int_rand_modulo_72a.cpp,"    int data;
",1
CWE78_OS_Command_Injection__char_connect_socket_execl_81_bad.cpp,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE369_Divide_by_Zero__int_connect_socket_divide_64a.c,"    data = -1;
",1
CWE475_Undefined_Behavior_for_Input_to_API__char_13.c,"            memcpy(data + 6, data + 4, 10*sizeof(char));
",1
CWE415_Double_Free__malloc_free_struct_17.c,"        free(data);
",1
CWE401_Memory_Leak__char_malloc_82a.cpp,"{
",1
CWE190_Integer_Overflow__int_rand_add_08.c,"            int result = data + 1;
",1
CWE190_Integer_Overflow__unsigned_int_max_square_64a.c,"    data = UINT_MAX;
",1
CWE590_Free_Memory_Not_on_Heap__free_struct_static_33.cpp,"        free(data);
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_64a.c,"    char dataBuffer[100] = """";
",1
CWE134_Uncontrolled_Format_String__char_environment_vfprintf_12.c,"        vfprintf(stdout, data, args);
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_square_16.c,"            unsigned int result = data * data;
",1
CWE415_Double_Free__new_delete_array_char_74a.cpp,"    char * data;
",1
CWE690_NULL_Deref_From_Return__int64_t_malloc_15.c,"        data[0] = 5LL;
",1
CWE369_Divide_by_Zero__float_rand_34.c,"            int result = (int)(100.0 / data);
",1
CWE134_Uncontrolled_Format_String__char_file_fprintf_67a.c,"{
",1
CWE476_NULL_Pointer_Dereference__char_15.c,"        printHexCharLine(data[0]);
",1
CWE190_Integer_Overflow__int64_t_rand_add_02.c,"            int64_t result = data + 1;
",1
CWE401_Memory_Leak__malloc_realloc_char_12.c,"            data = (char *)realloc(data, (130000)*sizeof(char));
",1
CWE190_Integer_Overflow__int_listen_socket_square_06.c,"            int result = data * data;
",1
CWE78_OS_Command_Injection__char_file_execl_84_bad.cpp,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_add_51a.c,"{
",1
CWE78_OS_Command_Injection__char_file_popen_34.c,"            pipe = POPEN(data, ""w"");
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_declare_04.c,"    free(data);
",1
CWE190_Integer_Overflow__short_rand_add_84a.cpp,"
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_static_12.cpp,"    delete [] data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_square_34.c,"            unsigned int result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_class_alloca_32.cpp,"        delete [] data;
",1
CWE190_Integer_Overflow__char_rand_multiply_44.c,"        char result = data * 2;
",1
CWE190_Integer_Overflow__int64_t_rand_postinc_15.c,"        data++;
",1
CWE369_Divide_by_Zero__float_rand_09.c,"            int result = (int)(100.0 / data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_placement_new_14.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_declare_68a.cpp,"    {
",1
CWE190_Integer_Overflow__int_connect_socket_multiply_21.c,"            int result = data * 2;
",1
CWE416_Use_After_Free__new_delete_char_02.cpp,"        printHexCharLine(*data);
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_41.c,"        ++data;
",1
CWE369_Divide_by_Zero__float_fscanf_61a.c,"        int result = (int)(100.0 / data);
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_square_81_bad.cpp,"        unsigned int result = data * data;
",1
CWE416_Use_After_Free__new_delete_class_06.cpp,"        printIntLine(data->intOne);
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_10.c,"            SNPRINTF(dest, 100-1, data);
",1
CWE190_Integer_Overflow__short_rand_postinc_31.c,"            data++;
",1
CWE690_NULL_Deref_From_Return__char_calloc_42.c,"    strcpy(data, ""Initialize"");
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_square_65a.c,"{
",1
CWE369_Divide_by_Zero__float_connect_socket_15.c,"        int result = (int)(100.0 / data);
",1
CWE590_Free_Memory_Not_on_Heap__free_int_declare_74a.cpp,"    map<int, int *> dataMap;
",1
CWE252_Unchecked_Return_Value__char_scanf_18.c,"        scanf(""%99s\0"", data);
",1
CWE78_OS_Command_Injection__char_connect_socket_system_02.c,"    if (SYSTEM(data) != 0)
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_char_81a.cpp,"{
",1
CWE676_Use_of_Potentially_Dangerous_Function__basic_12.cpp,"            cin >> charBuffer;
",1
CWE369_Divide_by_Zero__int_rand_divide_06.c,"        printIntLine(100 / data);
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_rand_73a.cpp,"    dataList.push_back(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_static_04.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__free_long_static_32.c,"        free(data);
",1
CWE590_Free_Memory_Not_on_Heap__free_long_declare_13.c,"    free(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_alloca_66a.cpp,"    long * dataArray[5];
",1
CWE190_Integer_Overflow__unsigned_int_rand_multiply_10.c,"            unsigned int result = data * 2;
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_05.c,"        vprintf(data, args);
",1
CWE197_Numeric_Truncation_Error__short_connect_socket_67a.c,"    short data;
",1
CWE563_Unused_Variable__unused_value_int_09.c,"        data = 10;
",1
CWE563_Unused_Variable__unused_init_variable_char_72a.cpp,"    char data;
",1
CWE190_Integer_Overflow__int64_t_max_square_07.c,"            int64_t result = data * data;
",1
CWE190_Integer_Overflow__char_max_preinc_04.c,"            ++data;
",1
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_22a.c,"    struct _twoIntsStruct * data;
",1
CWE190_Integer_Overflow__int_fgets_square_18.c,"        int result = data * data;
",1
CWE190_Integer_Overflow__short_rand_multiply_83_bad.cpp,"        short result = data * 2;
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_fgets_52a.cpp,"        char inputBuffer[CHAR_ARRAY_SIZE] = """";
",1
CWE190_Integer_Overflow__unsigned_int_max_square_53a.c,"{
",1
CWE78_OS_Command_Injection__char_connect_socket_execlp_61a.c,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_static_01.cpp,"    delete [] data;
",1
CWE476_NULL_Pointer_Dereference__class_44.cpp,"    printIntLine(data->intOne);
",1
CWE415_Double_Free__malloc_free_int64_t_61a.c,"    free(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_placement_new_72a.cpp,"    vector<long *> dataVector;
",1
CWE190_Integer_Overflow__int_max_square_62a.cpp,"        int result = data * data;
",1
CWE415_Double_Free__new_delete_array_char_34.cpp,"        delete [] data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_alloca_03.cpp,"    delete data;
",1
CWE416_Use_After_Free__malloc_free_struct_09.c,"        printStructLine(&data[0]);
",1
CWE563_Unused_Variable__unused_value_int64_t_09.c,"        data = 10LL;
",1
CWE190_Integer_Overflow__unsigned_int_rand_preinc_11.c,"            ++data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_static_02.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int_max_multiply_12.c,"            int result = data * 2;
",1
CWE78_OS_Command_Injection__char_connect_socket_execl_64a.c,"    {
",1
CWE457_Use_of_Uninitialized_Variable__new_struct_array_partial_init_16.cpp,"                printIntLine(data[i].intOne);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_declare_08.cpp,"    delete [] data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_static_32.cpp,"        delete [] data;
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_alloca_45.c,"    free(data);
",1
CWE190_Integer_Overflow__int64_t_fscanf_square_73a.cpp,"    data = 0LL;
",1
CWE190_Integer_Overflow__int64_t_fscanf_postinc_21.c,"            data++;
",1
CWE690_NULL_Deref_From_Return__int64_t_calloc_81_bad.cpp,"    data[0] = 5LL;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_declare_34.cpp,"        delete data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_add_83_bad.cpp,"        unsigned int result = data + 1;
",1
CWE369_Divide_by_Zero__int_zero_modulo_67a.c,"{
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_rand_62a.cpp,"            myString = new char[data];
",1
CWE415_Double_Free__new_delete_array_struct_43.cpp,"    delete [] data;
",1
CWE197_Numeric_Truncation_Error__int_listen_socket_to_char_13.c,"        char charData = (char)data;
",1
CWE415_Double_Free__new_delete_int64_t_16.cpp,"        delete data;
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_add_17.c,"            unsigned int result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__delete_char_placement_new_16.cpp,"    delete data;
",1
CWE457_Use_of_Uninitialized_Variable__int_array_declare_no_init_14.c,"                printIntLine(data[i]);
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_fgets_21.c,"                myString = (char *)malloc(data*sizeof(char));
",1
CWE190_Integer_Overflow__char_fscanf_multiply_41.c,"        char result = data * 2;
",1
CWE690_NULL_Deref_From_Return__fopen_42.c,"    fclose(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_alloca_66a.cpp,"    TwoIntsClass * dataArray[5];
",1
CWE190_Integer_Overflow__int64_t_max_postinc_45.c,"        data++;
",1
CWE415_Double_Free__new_delete_array_int64_t_04.cpp,"        delete [] data;
",1
CWE190_Integer_Overflow__int64_t_fscanf_square_12.c,"            int64_t result = data * data;
",1
CWE190_Integer_Overflow__char_max_square_68a.c,"    char data;
",1
CWE190_Integer_Overflow__int_rand_preinc_32.c,"            ++data;
",1
CWE197_Numeric_Truncation_Error__int_connect_socket_to_short_65a.c,"{
",1
CWE457_Use_of_Uninitialized_Variable__long_04.c,"        printLongLine(data);
",1
CWE415_Double_Free__new_delete_struct_31.cpp,"        delete data;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_listen_socket_03.c,"                myString = (char *)malloc(data*sizeof(char));
",1
CWE190_Integer_Overflow__int_max_multiply_31.c,"            int result = data * 2;
",1
CWE401_Memory_Leak__new_int_51a.cpp,"
",1
CWE457_Use_of_Uninitialized_Variable__struct_array_malloc_partial_init_15.c,"            printIntLine(data[i].intOne);
",1
CWE590_Free_Memory_Not_on_Heap__free_char_static_72a.cpp,"    vector<char *> dataVector;
",1
CWE78_OS_Command_Injection__char_environment_system_81_bad.cpp,"    if (SYSTEM(data) != 0)
",1
CWE690_NULL_Deref_From_Return__struct_realloc_16.c,"        data[0].intOne = 1;
",1
CWE134_Uncontrolled_Format_String__char_console_printf_81_bad.cpp,"    printf(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_placement_new_67a.cpp,"    twoIntsStruct * data;
",1
CWE197_Numeric_Truncation_Error__short_connect_socket_63a.c,"    short data;
",1
CWE190_Integer_Overflow__unsigned_int_max_preinc_52a.c,"{
",1
CWE252_Unchecked_Return_Value__char_snprintf_17.c,"            SNPRINTF(data,100-strlen(SRC)-1, ""%s\n"", SRC);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_alloca_72a.cpp,"    vector<int64_t *> dataVector;
",1
CWE190_Integer_Overflow__int_fscanf_add_06.c,"            int result = data + 1;
",1
CWE252_Unchecked_Return_Value__char_putchar_03.c,"        putchar((int)'A');
",1
CWE401_Memory_Leak__int_malloc_72a.cpp,"{
",1
CWE190_Integer_Overflow__int_fscanf_square_32.c,"            int result = data * data;
",1
CWE78_OS_Command_Injection__char_file_popen_12.c,"        pipe = POPEN(data, ""w"");
",1
CWE190_Integer_Overflow__int_max_multiply_62a.cpp,"        int result = data * 2;
",1
CWE190_Integer_Overflow__unsigned_int_max_preinc_07.c,"            ++data;
",1
CWE190_Integer_Overflow__short_fscanf_multiply_44.c,"        short result = data * 2;
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_fscanf_63a.cpp,"    badSink(&data);
",1
CWE78_OS_Command_Injection__char_console_execl_72a.cpp,"        if (100-dataLen > 1)
",1
CWE415_Double_Free__new_delete_struct_18.cpp,"    delete data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_postinc_65a.c,"{
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_placement_new_72a.cpp,"    vector<TwoIntsClass *> dataVector;
",1
CWE190_Integer_Overflow__short_rand_preinc_04.c,"            ++data;
",1
CWE369_Divide_by_Zero__int_fgets_modulo_67a.c,"{
",1
CWE190_Integer_Overflow__unsigned_int_rand_square_81a.cpp,"    data = (unsigned int)RAND32();
",1
CWE190_Integer_Overflow__char_rand_square_52a.c,"{
",1
CWE190_Integer_Overflow__int64_t_rand_add_32.c,"            int64_t result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__free_struct_static_15.c,"    free(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_char_alloca_05.cpp,"    delete data;
",1
CWE563_Unused_Variable__unused_uninit_variable_int_82a.cpp,"    int data;
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_fscanf_62a.cpp,"            myString = new char[data];
",1
CWE78_OS_Command_Injection__char_connect_socket_execlp_02.c,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE690_NULL_Deref_From_Return__char_realloc_08.c,"        strcpy(data, ""Initialize"");
",1
CWE415_Double_Free__new_delete_char_41.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int_fgets_square_72a.cpp,"    vector<int> dataVector;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_rand_53a.c,"    data = rand();
",1
CWE457_Use_of_Uninitialized_Variable__new_struct_array_no_init_06.cpp,"                printIntLine(data[i].intOne);
",1
CWE416_Use_After_Free__malloc_free_struct_04.c,"        printStructLine(&data[0]);
",1
CWE190_Integer_Overflow__int64_t_rand_square_82_bad.cpp,"        int64_t result = data * data;
",1
CWE78_OS_Command_Injection__char_connect_socket_system_05.c,"    if (SYSTEM(data) != 0)
",1
CWE590_Free_Memory_Not_on_Heap__free_struct_static_66a.c,"    twoIntsStruct * dataArray[5];
",1
CWE134_Uncontrolled_Format_String__char_environment_printf_34.c,"        printf(data);
",1
CWE190_Integer_Overflow__int64_t_fscanf_preinc_21.c,"            ++data;
",1
CWE190_Integer_Overflow__short_rand_square_53a.c,"{
",1
CWE197_Numeric_Truncation_Error__int_fscanf_to_char_73a.cpp,"    list<int> dataList;
",1
CWE476_NULL_Pointer_Dereference__int_82_bad.cpp,"    printIntLine(*data);
",1
CWE78_OS_Command_Injection__char_file_execlp_66a.c,"    char dataBuffer[100] = COMMAND_ARG2;
",1
CWE590_Free_Memory_Not_on_Heap__free_char_static_09.c,"    free(data);
",1
CWE690_NULL_Deref_From_Return__int64_t_realloc_34.c,"        data[0] = 5LL;
",1
CWE415_Double_Free__malloc_free_int64_t_02.c,"        free(data);
",1
CWE190_Integer_Overflow__char_max_multiply_84_bad.cpp,"        char result = data * 2;
",1
CWE78_OS_Command_Injection__char_environment_system_61a.c,"    if (SYSTEM(data) != 0)
",1
CWE197_Numeric_Truncation_Error__int_rand_to_short_82_bad.cpp,"        short shortData = (short)data;
",1
CWE369_Divide_by_Zero__float_fgets_81a.cpp,"{
",1
CWE690_NULL_Deref_From_Return__int64_t_realloc_04.c,"        data[0] = 5LL;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_connect_socket_64a.c,"        int recvResult;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_listen_socket_84_bad.cpp,"            myString = (char *)malloc(data*sizeof(char));
",1
